id;searchengine_id;searchengine;query_id;query;url;main;position;created_at;ip
3610;12;Google_News_SE;105;rammstein;https://www.dn.se/kultur/efter-rammstein-anklagelserna-tyskland-lovar-battre-skydd-for-konsertbesokare/;https://www.dn.se/;13;2023-07-19T14:23:01.851Z;23.206.209.102
3611;12;Google_News_SE;105;rammstein;https://www.expressen.se/noje/rammstein-bemoter-sexanklagelserna/;https://www.expressen.se/;14;2023-07-19T14:23:02.401Z;23.206.209.102
3612;12;Google_News_SE;105;rammstein;https://gaffa.se/nyheter/2023/juni/ingen-utredning-i-vilnius-mot-till-lindemann/;https://gaffa.se/;15;2023-07-19T14:23:03.038Z;104.21.89.22
3613;12;Google_News_SE;105;rammstein;https://www.dn.se/kultur/sangaren-i-rammstein-anklagas-for-overgrepp/;https://www.dn.se/;16;2023-07-19T14:23:03.705Z;23.206.209.102
3614;12;Google_News_SE;105;rammstein;https://www.dn.se/kultur/universal-pausar-marknadsforing-for-rammstein/;https://www.dn.se/;17;2023-07-19T14:23:04.418Z;23.206.209.102
3615;12;Google_News_SE;105;rammstein;https://www.aftonbladet.se/nojesbladet/a/9z0m5E/efter-anklagelserna-rammstein-bemoter-kritiken;https://www.aftonbladet.se/;18;2023-07-19T14:23:04.972Z;52.222.214.83
3616;12;Google_News_SE;105;rammstein;https://www.dn.se/kultur/rammstein-tar-hjalp-av-tyska-advokater/;https://www.dn.se/;19;2023-07-19T14:23:05.517Z;23.206.209.102
3617;12;Google_News_SE;105;rammstein;https://www.aftonbladet.se/nojesbladet/a/LldpbJ/rammstein-anklagas-for-systematiskt-sex-system-efter-konserter;https://www.aftonbladet.se/;20;2023-07-19T14:23:06.149Z;52.222.214.21
3558;13;Google_News_US;105;rammstein;https://www.revolvermag.com/music/hear-former-fear-factory-singer-burton-c-bell-cover-rammsteins-du-hast;https://www.revolvermag.com/;1;2023-07-19T14:22:36.293Z;23.185.0.1
3559;13;Google_News_US;105;rammstein;https://consequence.net/2023/07/burton-c-bell-rammstein-du-hast-cover/;https://consequence.net/;2;2023-07-19T14:22:37.204Z;192.0.66.216
3560;13;Google_News_US;105;rammstein;https://metalinjection.net/new-music/burton-c-bell-returns-with-a-cover-of-rammsteins-du-hast;https://metalinjection.net/;3;2023-07-19T14:22:37.712Z;104.18.7.187
3561;13;Google_News_US;105;rammstein;https://lambgoat.com/news/39599/rammsteins-legal-victory-says-the-mirror-cant-publish-articles-on-sexual-misconduct-allegations/;https://lambgoat.com/;4;2023-07-19T14:22:38.242Z;199.233.255.77
3562;13;Google_News_US;105;rammstein;https://blabbermouth.net/news/hear-ex-fear-factory-singer-burton-c-bells-cover-version-of-rammsteins-du-hast;https://blabbermouth.net/;5;2023-07-19T14:22:38.699Z;172.67.71.65
3563;13;Google_News_US;105;rammstein;https://loudwire.com/till-lindemann-lawyers-obtain-ban-the-mirror-misconduct-allegation-reporting/;https://loudwire.com/;6;2023-07-19T14:22:39.265Z;192.229.233.172
3564;13;Google_News_US;105;rammstein;https://www.nytimes.com/2023/06/15/arts/music/rammstein-singer-sexual-assault-accusations.html;https://www.nytimes.com/;7;2023-07-19T14:22:39.775Z;146.75.121.164
3566;13;Google_News_US;105;rammstein;https://www.dw.com/en/berlin-hundreds-protest-rammstein-over-sexual-abuse-claims/a-66244998;https://www.dw.com/;8;2023-07-19T14:22:40.308Z;23.192.247.11
3568;13;Google_News_US;105;rammstein;https://loudwire.com/rammstein-drummer-christoph-schneider-statement-till-lindemann-allegations/;https://loudwire.com/;9;2023-07-19T14:22:40.802Z;192.229.233.172
3571;13;Google_News_US;105;rammstein;https://bravewords.com/news/rammstein-keyboardist-christian-flake-lorenz-facing-allegations-of-sexual-misconduct-dating-back-20-years;https://bravewords.com/;10;2023-07-19T14:22:41.331Z;172.105.28.133
3573;13;Google_News_US;105;rammstein;https://www.euronews.com/culture/2023/07/15/rammstein-berlin-gigs-cant-be-cancelled-despite-petition;https://www.euronews.com/;11;2023-07-19T14:22:42.186Z;146.75.118.132
3574;13;Google_News_US;105;rammstein;https://foreignpolicy.com/2023/06/25/rammstein-is-germanys-scary-new-normal/;https://foreignpolicy.com/;12;2023-07-19T14:22:42.586Z;192.0.66.136
3577;13;Google_News_US;105;rammstein;https://music.mxdwn.com/2023/07/18/news/rammsteins-till-lindemanns-lawyers-obtain-ban-against-uk-paper-over-reporting-of-misconduct-allegation/;https://music.mxdwn.com/;13;2023-07-19T14:22:43.106Z;72.14.176.142
3579;13;Google_News_US;105;rammstein;https://metalinjection.net/news/rammstein-drummer-till-has-distanced-himself-from-us-in-recent-years;https://metalinjection.net/;14;2023-07-19T14:22:43.577Z;104.18.7.187
3581;13;Google_News_US;105;rammstein;https://www.dw.com/en/rammstein-band-members-face-fresh-allegations/a-66252491;https://www.dw.com/;15;2023-07-19T14:22:44.102Z;23.192.247.11
3582;13;Google_News_US;105;rammstein;https://www.euronews.com/culture/2023/06/29/rammstein-hq-vandalised-in-berlin;https://www.euronews.com/;16;2023-07-19T14:22:44.563Z;146.75.118.132
3584;13;Google_News_US;105;rammstein;https://www.dw.com/en/rammsteins-berlin-concerts-to-go-ahead-despite-lindemann-controversy/a-66185835;https://www.dw.com/;17;2023-07-19T14:22:45.017Z;23.192.247.11
3586;13;Google_News_US;105;rammstein;https://www.dw.com/en/rammstein-expert-opinion-could-exonerate-till-lindemann/a-66059152;https://www.dw.com/;18;2023-07-19T14:22:45.598Z;23.192.247.11
3589;13;Google_News_US;105;rammstein;https://www.dw.com/en/rammstein-wont-be-investigated-in-lithuania/a-65991207;https://www.dw.com/;19;2023-07-19T14:22:46.171Z;23.192.247.11
3591;13;Google_News_US;105;rammstein;https://www.cnn.com/2023/06/15/europe/rammstein-sex-allegations-intl/index.html;https://www.cnn.com/;20;2023-07-19T14:22:47.085Z;146.75.123.5
3618;9;Google_News_DE;106;till lindemann;https://www.ksta.de/kultur-medien/schriftstellerin-monika-rinck-ueber-till-lindemann-dass-diese-gedichte-ramsch-sind-ist-klar-1-611377;https://www.ksta.de/;1;2023-07-19T14:23:16.959Z;23.72.66.162
3619;9;Google_News_DE;106;till lindemann;https://www.metal-hammer.de/till-lindemann-anwaelte-erwirken-verbot-gegen-spiegel-2092993/;https://www.metal-hammer.de/;2;2023-07-19T14:23:18.016Z;94.130.145.107
3620;9;Google_News_DE;106;till lindemann;https://www.t-online.de/region/berlin/id_100209956/rammstein-und-till-lindemann-nach-dem-konzert-ging-es-in-berliner-kultclub.html;https://www.t-online.de/;3;2023-07-19T14:23:18.575Z;18.66.112.56
3621;9;Google_News_DE;106;till lindemann;https://www.stern.de/kultur/rammstein--junge-frau-schildert-ihre-erlebnisse-mit-till-lindemann-33629072.html;https://www.stern.de/;4;2023-07-19T14:23:19.049Z;2.16.241.143
3622;9;Google_News_DE;106;till lindemann;https://www.bild.de/video/clip/video/wieder-rammstein-eklat-lindemann-singt-ploetzlich-song-neu-84722208.bild.html;https://www.bild.de/;5;2023-07-19T14:23:19.710Z;2.16.241.150
3623;9;Google_News_DE;106;till lindemann;https://www.t-online.de/unterhaltung/musik/id_100210242/rammstein-in-berlin-wie-es-fuer-lindemann-und-die-band-jetzt-weitergeht.html;https://www.t-online.de/;6;2023-07-19T14:23:20.212Z;18.66.112.105
3624;9;Google_News_DE;106;till lindemann;https://www.stern.de/lifestyle/leute/till-lindemann---boesen-zungen-glaubt-man-nicht----simone-thomalla-steht-hinter-rammstein-33663898.html;https://www.stern.de/;7;2023-07-19T14:23:20.753Z;2.16.241.132
3625;9;Google_News_DE;106;till lindemann;https://www.tagesschau.de/investigativ/ndr/investigativ-rammstein-till-lindemann-flake-vorwuerfe-100.html;https://www.tagesschau.de/;8;2023-07-19T14:23:21.281Z;23.60.197.168
